,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End
62,tsk,Memory,1,,,,,,,sunaauueuhhvklldjik.jpg,,,,,,,,,,,,,,
63,tsk,Memory,1,,,,,,,sunabwjvmoaddlyxfjr.jpg,,,,,,,,,,,,,,
64,tsk,Memory,1,,,,,,,sunbpflsdaxnddnwcqi.jpg,,,,,,,,,,,,,,
65,tsk,Memory,1,,,,,,,sunabyvpwkgsjtijdwj.jpg,,,,,,,,,,,,,,
66,tsk,Memory,1,,,,,,,sunaaeowapdkwzqpgqr.jpg,,,,,,,,,,,,,,
67,tsk,Memory,1,,,,,,,sunaagcpoejbuzyvddd.jpg,,,,,,,,,,,,,,
68,tsk,Memory,1,,,,,,,00990960627fa.jpg,,,,,,,,,,,,,,
69,tsk,Memory,1,,,,,,,00154931230fa.jpg,,,,,,,,,,,,,,
70,tsk,Memory,1,,,,,,,sunadoxcchtmsxewsau.jpg,,,,,,,,,,,,,,
71,tsk,Memory,1,,,,,,,00926960627Fa.jpg,,,,,,,,,,,,,,
72,tsk,Memory,1,,,,,,,sunaooffzffbhcpirmm.jpg,,,,,,,,,,,,,,
73,tsk,Memory,1,,,,,,,sunbwtlihsuptkrckid.jpg,,,,,,,,,,,,,,
74,tsk,Memory,1,,,,,,,00809960620fa.jpg,,,,,,,,,,,,,,
75,tsk,Memory,1,,,,,,,00913960530fa.jpg,,,,,,,,,,,,,,
76,tsk,Memory,1,,,,,,,sunaajuzribjrizdshh.jpg,,,,,,,,,,,,,,
77,tsk,Memory,1,,,,,,,00893960530Fa.jpg,,,,,,,,,,,,,,
78,tsk,Memory,1,,,,,,,00158931230fb.jpg,,,,,,,,,,,,,,
79,tsk,Memory,1,,,,,,,00245940128fa.jpg,,,,,,,,,,,,,,
80,tsk,Memory,1,,,,,,,00864940307fa.jpg,,,,,,,,,,,,,,
81,tsk,Memory,1,,,,,,,00836940307fa.jpg,,,,,,,,,,,,,,
82,tsk,Memory,1,,,,,,,sunabeyhmxodahoieyk.jpg,,,,,,,,,,,,,,
83,tsk,Memory,1,,,,,,,01004960627fa.jpg,,,,,,,,,,,,,,
84,tsk,Memory,1,,,,,,,00982960627fa.jpg,,,,,,,,,,,,,,
85,tsk,Memory,1,,,,,,,00933960627fa.jpg,,,,,,,,,,,,,,
86,tsk,Memory,1,,,,,,,sunapqwoeotxshkukbh.jpg,,,,,,,,,,,,,,
87,tsk,Memory,1,,,,,,,00313940422fa.jpg,,,,,,,,,,,,,,
88,tsk,Memory,1,,,,,,,00109931230fa.jpg,,,,,,,,,,,,,,
89,tsk,Memory,1,,,,,,,00675941121fa.jpg,,,,,,,,,,,,,,
90,tsk,Memory,1,,,,,,,00089931230fa.jpg,,,,,,,,,,,,,,
91,tsk,Memory,1,,,,,,,sunajawzbrlrwafowen.jpg,,,,,,,,,,,,,,
92,tsk,Memory,1,,,,,,,sunapwjkcxdaeqehfql.jpg,,,,,,,,,,,,,,
93,tsk,Memory,1,,,,,,,sunaloffvbvysigxent.jpg,,,,,,,,,,,,,,
94,tsk,Memory,1,,,,,,,sunahbvlpavurqoxdeq.jpg,,,,,,,,,,,,,,
95,tsk,Memory,1,,,,,,,sunbesrwkdsffeogeqq.jpg,,,,,,,,,,,,,,
96,tsk,Memory,1,,,,,,,00069931230fb.jpg,,,,,,,,,,,,,,
97,tsk,Memory,1,,,,,,,00198940128fb.jpg,,,,,,,,,,,,,,
98,tsk,Memory,1,,,,,,,00483940519fa.jpg,,,,,,,,,,,,,,
99,tsk,Memory,1,,,,,,,sunaavchcbptaerhcfy.jpg,,,,,,,,,,,,,,
100,tsk,Presentation,2,00136931230fb_sunaanptmsknhirrzed.jpg,00093931230fa_sunaahwnmtqsrhocysw.jpg,00136931230fb.jpg,sunaanptmsknhirrzed.jpg,00093931230fa.jpg,sunaahwnmtqsrhocysw.jpg,,,<,Face,,,,,1,,,,,,
101,tsk,Presentation,2,00211940128fa_sunabasphceswhwwqvv.jpg,00062931230fb_sunaaelotvjgibjtjhs.jpg,00211940128fa.jpg,sunabasphceswhwwqvv.jpg,00062931230fb.jpg,sunaaelotvjgibjtjhs.jpg,,,<,Face,,,,,1,,,,,,
102,tsk,Presentation,2,00762941201fa_sunafgzgbisbopcyslr.jpg,00662941121fa_sunadkazmlajmohnwfl.jpg,00762941201fa.jpg,sunafgzgbisbopcyslr.jpg,00662941121fa.jpg,sunadkazmlajmohnwfl.jpg,,,<,Face,,,,,0,,,,,,
103,tsk,Presentation,2,00909960530_sunaobtizabegtwfwul.jpg,00647941031fa_sunadflbrkckmepztql.jpg,00909960530.jpg,sunaobtizabegtwfwul.jpg,00647941031fa.jpg,sunadflbrkckmepztql.jpg,,,<,Face,,,,,1,,,,,,
104,tsk,Presentation,2,00743941201fa_sunaeoghzrjarigmwua.jpg,00973960627fa_sunbbgtoeuzierkkajt.jpg,00743941201fa.jpg,sunaeoghzrjarigmwua.jpg,00973960627fa.jpg,sunbbgtoeuzierkkajt.jpg,,,<,Face,,,,,1,,,,,,
105,tsk,Presentation,2,00194940128fb_sunaayehfdqcyxggsej.jpg,00620940928fa_sunacypmnujalygkunp.jpg,00194940128fb.jpg,sunaayehfdqcyxggsej.jpg,00620940928fa.jpg,sunacypmnujalygkunp.jpg,,,<,Face,,,,,1,,,,,,
106,tsk,Presentation,2,00914960620fa_sunaozisvwfbmlkfhzv.jpg,00749941201fa_sunaeuvjbmdpknaqqaj.jpg,00914960620fa.jpg,sunaozisvwfbmlkfhzv.jpg,00749941201fa.jpg,sunaeuvjbmdpknaqqaj.jpg,,,<,Face,,,,,1,,,,,,
107,tsk,Presentation,2,00481940519fa_sunabxsuqbleluwczoy.jpg,00898960530fa_sunamkmeblgteyggink.jpg,00481940519fa.jpg,sunabxsuqbleluwczoy.jpg,00898960530fa.jpg,sunamkmeblgteyggink.jpg,,,<,Face,,,,,0,,,,,,
108,tsk,Presentation,2,00961960627fa_sunawotxrevnqvamsfp.jpg,00803941205fa_sunagvxkjokqimstxpe.jpg,00961960627fa.jpg,sunawotxrevnqvamsfp.jpg,00803941205fa.jpg,sunagvxkjokqimstxpe.jpg,,,<,Face,,,,,1,,,,,,
109,tsk,Presentation,2,00847940307fa_sunaivdjruhkrfywfed.jpg,00719941201fa_sunadvithllcgmfxsrn.jpg,00847940307fa.jpg,sunaivdjruhkrfywfed.jpg,00719941201fa.jpg,sunadvithllcgmfxsrn.jpg,,,<,Face,,,,,1,,,,,,
110,tsk,Memory,2,,,,,,,00133931230fa.jpg,,,,,,,,,,,,,,
111,tsk,Memory,2,,,,,,,sunamkmeblgteyggink.jpg,,,,,,,,,,,,,,
112,tsk,Memory,2,,,,,,,sunabxsuqbleluwczoy.jpg,,,,,,,,,,,,,,
113,tsk,Memory,2,,,,,,,00961960627fa.jpg,,,,,,,,,,,,,,
114,tsk,Memory,2,,,,,,,sunaaeplwsfslcbtojr.jpg,,,,,,,,,,,,,,
115,tsk,Memory,2,,,,,,,00264940128fb.jpg,,,,,,,,,,,,,,
116,tsk,Memory,2,,,,,,,sunaakjaacuzulqckgl.jpg,,,,,,,,,,,,,,
117,tsk,Memory,2,,,,,,,sunaahwnmtqsrhocysw.jpg,,,,,,,,,,,,,,
118,tsk,Memory,2,,,,,,,00481940519fa.jpg,,,,,,,,,,,,,,
119,tsk,Memory,2,,,,,,,sunadflbrkckmepztql.jpg,,,,,,,,,,,,,,
120,tsk,Memory,2,,,,,,,00112931230fa.jpg,,,,,,,,,,,,,,
121,tsk,Memory,2,,,,,,,00194940128fb.jpg,,,,,,,,,,,,,,
122,tsk,Memory,2,,,,,,,sunaayehfdqcyxggsej.jpg,,,,,,,,,,,,,,
123,tsk,Memory,2,,,,,,,00063931230fa.jpg,,,,,,,,,,,,,,
124,tsk,Memory,2,,,,,,,00630940928fa.jpg,,,,,,,,,,,,,,
125,tsk,Memory,2,,,,,,,00302940422fa.jpg,,,,,,,,,,,,,,
126,tsk,Memory,2,,,,,,,sunaczwgyukesaajxnx.jpg,,,,,,,,,,,,,,
127,tsk,Memory,2,,,,,,,00782941205fa.jpg,,,,,,,,,,,,,,
128,tsk,Memory,2,,,,,,,00062931230fb.jpg,,,,,,,,,,,,,,
129,tsk,Memory,2,,,,,,,sunaozisvwfbmlkfhzv.jpg,,,,,,,,,,,,,,
130,tsk,Memory,2,,,,,,,00914960620fa.jpg,,,,,,,,,,,,,,
131,tsk,Memory,2,,,,,,,sunbbgtoeuzierkkajt.jpg,,,,,,,,,,,,,,
132,tsk,Memory,2,,,,,,,sunabtlfmiwtljmoues.jpg,,,,,,,,,,,,,,
133,tsk,Memory,2,,,,,,,00973960627fa.jpg,,,,,,,,,,,,,,
134,tsk,Memory,2,,,,,,,00898960530fa.jpg,,,,,,,,,,,,,,
135,tsk,Memory,2,,,,,,,sunaanlwnpqndclffxt.jpg,,,,,,,,,,,,,,
136,tsk,Memory,2,,,,,,,sunagfvluwixdsozaql.jpg,,,,,,,,,,,,,,
137,tsk,Memory,2,,,,,,,00070940307fa.jpg,,,,,,,,,,,,,,
138,tsk,Memory,2,,,,,,,00647941031fa.jpg,,,,,,,,,,,,,,
139,tsk,Memory,2,,,,,,,00847940307fa.jpg,,,,,,,,,,,,,,
140,tsk,Memory,2,,,,,,,sunajoveqhiprwqgoco.jpg,,,,,,,,,,,,,,
141,tsk,Memory,2,,,,,,,00869940307fa.jpg,,,,,,,,,,,,,,
142,tsk,Memory,2,,,,,,,sunaivdjruhkrfywfed.jpg,,,,,,,,,,,,,,
143,tsk,Memory,2,,,,,,,sunaaelyvurpntclgau.jpg,,,,,,,,,,,,,,
144,tsk,Memory,2,,,,,,,00700941121fa.jpg,,,,,,,,,,,,,,
145,tsk,Memory,2,,,,,,,sunabjzyxcjnmztdonj.jpg,,,,,,,,,,,,,,
146,tsk,Memory,2,,,,,,,sunadsgmtznewzyasnk.jpg,,,,,,,,,,,,,,
147,tsk,Memory,2,,,,,,,sunawotxrevnqvamsfp.jpg,,,,,,,,,,,,,,
148,tsk,Memory,2,,,,,,,sunaaelotvjgibjtjhs.jpg,,,,,,,,,,,,,,
149,tsk,Memory,2,,,,,,,00093931230fa.jpg,,,,,,,,,,,,,,
150,tsk,Presentation,3,00153931230fa_sunaauhozyxzeeqstxi.jpg,00209940128fb_sunabaergayifsgacxt.jpg,00153931230fa.jpg,sunaauhozyxzeeqstxi.jpg,00209940128fb.jpg,sunabaergayifsgacxt.jpg,,,<,Place,,,,,1,,,,,,
151,tsk,Presentation,3,00822940307fa_sunahqrxievfeusiqlt.jpg,00892960530fa_sunalntxqqadigcletd.jpg,00822940307fa.jpg,sunahqrxievfeusiqlt.jpg,00892960530fa.jpg,sunalntxqqadigcletd.jpg,,,<,Place,,,,,1,,,,,,
152,tsk,Presentation,3,00993960627fa_sunbprywzqxjcezkbch.jpg,00968960627fa_sunbagfpovqwbuexqdn.jpg,00993960627fa.jpg,sunbprywzqxjcezkbch.jpg,00968960627fa.jpg,sunbagfpovqwbuexqdn.jpg,,,<,Place,,,,,1,,,,,,
153,tsk,Presentation,3,00548940519fa_sunacerqowiaeoqkmsq.jpg,00807941205fa_sunahawfngukizslzsd.jpg,00548940519fa.jpg,sunacerqowiaeoqkmsq.jpg,00807941205fa.jpg,sunahawfngukizslzsd.jpg,,,<,Place,,,,,1,,,,,,
154,tsk,Presentation,3,00979960627fa_sunbdycacjfaujxitbw.jpg,00905960530fa_sunanmoqeyprjjjfxjt.jpg,00979960627fa.jpg,sunbdycacjfaujxitbw.jpg,00905960530fa.jpg,sunanmoqeyprjjjfxjt.jpg,,,<,Place,,,,,1,,,,,,
155,tsk,Presentation,3,00777941205fa_sunagcinxkccdtrjmlv.jpg,00235940128fb_sunabclssnoeuigtawp.jpg,00777941205fa.jpg,sunagcinxkccdtrjmlv.jpg,00235940128fb.jpg,sunabclssnoeuigtawp.jpg,,,<,Place,,,,,1,,,,,,
156,tsk,Presentation,3,01010960627fa_suncnkvbhypnivcohyx.jpg,00266940128fb_sunabkngeblodihjvbk.jpg,01010960627fa.jpg,suncnkvbhypnivcohyx.jpg,00266940128fb.jpg,sunabkngeblodihjvbk.jpg,,,<,Place,,,,,1,,,,,,
157,tsk,Presentation,3,00132931230fb_sunaanjcbzdvtvblsdy.jpg,00895960530fa_sunamczizlzavhzhpay.jpg,00132931230fb.jpg,sunaanjcbzdvtvblsdy.jpg,00895960530fa.jpg,sunamczizlzavhzhpay.jpg,,,<,Place,,,,,1,,,,,,
158,tsk,Presentation,3,00482940519fa_sunabyfxcxhdebvdyfd.jpg,00142931230fb_sunaapxkpvrhpjplsok.jpg,00482940519fa.jpg,sunabyfxcxhdebvdyfd.jpg,00142931230fb.jpg,sunaapxkpvrhpjplsok.jpg,,,<,Place,,,,,1,,,,,,
159,tsk,Presentation,3,00145931230fb_sunaatjesvdupctftmn.jpg,00720960620fa_sunaecpkgfewqqreqwe.jpg,00145931230fb.jpg,sunaatjesvdupctftmn.jpg,00720960620fa.jpg,sunaecpkgfewqqreqwe.jpg,,,<,Place,,,,,1,,,,,,
160,tsk,Memory,3,,,,,,,sunaecpkgfewqqreqwe.jpg,,,,,,,,,,,,,,
161,tsk,Memory,3,,,,,,,sunamczizlzavhzhpay.jpg,,,,,,,,,,,,,,
162,tsk,Memory,3,,,,,,,sunaauhozyxzeeqstxi.jpg,,,,,,,,,,,,,,
163,tsk,Memory,3,,,,,,,00887960530.jpg,,,,,,,,,,,,,,
164,tsk,Memory,3,,,,,,,00822940307fa.jpg,,,,,,,,,,,,,,
165,tsk,Memory,3,,,,,,,sunadbdqzigzwipuipr.jpg,,,,,,,,,,,,,,
166,tsk,Memory,3,,,,,,,sunahqrxievfeusiqlt.jpg,,,,,,,,,,,,,,
167,tsk,Memory,3,,,,,,,00905960530fa.jpg,,,,,,,,,,,,,,
168,tsk,Memory,3,,,,,,,sunaapxkpvrhpjplsok.jpg,,,,,,,,,,,,,,
169,tsk,Memory,3,,,,,,,sunaavtbadenwnzeutj.jpg,,,,,,,,,,,,,,
170,tsk,Memory,3,,,,,,,sunacjkmnpawfzbyvae.jpg,,,,,,,,,,,,,,
171,tsk,Memory,3,,,,,,,sunanainkqdvktzoxyl.jpg,,,,,,,,,,,,,,
172,tsk,Memory,3,,,,,,,00922960627fa.jpg,,,,,,,,,,,,,,
173,tsk,Memory,3,,,,,,,00140931230fb.jpg,,,,,,,,,,,,,,
174,tsk,Memory,3,,,,,,,01010960627fa.jpg,,,,,,,,,,,,,,
175,tsk,Memory,3,,,,,,,suncnkvbhypnivcohyx.jpg,,,,,,,,,,,,,,
176,tsk,Memory,3,,,,,,,sunapqkyghktgtosuuk.jpg,,,,,,,,,,,,,,
177,tsk,Memory,3,,,,,,,sunagcinxkccdtrjmlv.jpg,,,,,,,,,,,,,,
178,tsk,Memory,3,,,,,,,00184940128fa.jpg,,,,,,,,,,,,,,
179,tsk,Memory,3,,,,,,,sunaivflshbyfrfzhqb.jpg,,,,,,,,,,,,,,
180,tsk,Memory,3,,,,,,,sunacerqowiaeoqkmsq.jpg,,,,,,,,,,,,,,
181,tsk,Memory,3,,,,,,,00153931230fa.jpg,,,,,,,,,,,,,,
182,tsk,Memory,3,,,,,,,sunanmoqeyprjjjfxjt.jpg,,,,,,,,,,,,,,
183,tsk,Memory,3,,,,,,,sunaeouogqolxvggaoq.jpg,,,,,,,,,,,,,,
184,tsk,Memory,3,,,,,,,00777941205fa.jpg,,,,,,,,,,,,,,
185,tsk,Memory,3,,,,,,,00720960620fa.jpg,,,,,,,,,,,,,,
186,tsk,Memory,3,,,,,,,00631940928fa.jpg,,,,,,,,,,,,,,
187,tsk,Memory,3,,,,,,,sunabaergayifsgacxt.jpg,,,,,,,,,,,,,,
188,tsk,Memory,3,,,,,,,sunaapllqyqlykszopd.jpg,,,,,,,,,,,,,,
189,tsk,Memory,3,,,,,,,00895960530fa.jpg,,,,,,,,,,,,,,
190,tsk,Memory,3,,,,,,,00120931230fa.jpg,,,,,,,,,,,,,,
191,tsk,Memory,3,,,,,,,sunaakxgygjfqrzpyoz.jpg,,,,,,,,,,,,,,
192,tsk,Memory,3,,,,,,,00851940307fa.jpg,,,,,,,,,,,,,,
193,tsk,Memory,3,,,,,,,00209940128fb.jpg,,,,,,,,,,,,,,
194,tsk,Memory,3,,,,,,,00559940519fa.jpg,,,,,,,,,,,,,,
195,tsk,Memory,3,,,,,,,00745941205fa.jpg,,,,,,,,,,,,,,
196,tsk,Memory,3,,,,,,,00903960620fa.jpg,,,,,,,,,,,,,,
197,tsk,Memory,3,,,,,,,00548940519fa.jpg,,,,,,,,,,,,,,
198,tsk,Memory,3,,,,,,,sunalcrtwiycqobgelp.jpg,,,,,,,,,,,,,,
199,tsk,Memory,3,,,,,,,00142931230fb.jpg,,,,,,,,,,,,,,
200,tsk,Presentation,4,00988960627fa_sunbmaiocftdtvnzgap.jpg,00984960627fa_sunbfzchmomnvzhbxdg.jpg,00988960627fa.jpg,sunbmaiocftdtvnzgap.jpg,00984960627fa.jpg,sunbfzchmomnvzhbxdg.jpg,,,>,Place,,,,,1,,,,,,
201,tsk,Presentation,4,00841940307fa_sunaisiwfgppimtnmxl.jpg,00931960627fa_sunaptrqvaooxfvktvw.jpg,00841940307fa.jpg,sunaisiwfgppimtnmxl.jpg,00931960627fa.jpg,sunaptrqvaooxfvktvw.jpg,,,>,Place,,,,,1,,,,,,
